ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real
1034727036,The Tube Open Movie,Animation,Film & Video,USD,2012-05-16,22000.00,2012-04-16 19:54:11,40233.72,successful,1031,US,40233.72,40233.72,22000.00
1034738910,"Seattle, why don't we watch Firefly together?",Film & Video,Film & Video,USD,2011-02-17,800.00,2011-01-18 08:30:13,1621.43,successful,57,US,1621.43,1621.43,800.00
1034746373,THESIS WATCHES - Make a Statement,Product Design,Design,USD,2015-11-22,45000.00,2015-09-23 14:46:11,45386.00,successful,280,US,45386.00,45386.00,45000.00
1034757067,Anatomy Cards: A Human Anatomy Collaborative Project,Nonfiction,Publishing,USD,2012-06-24,2000.00,2012-05-25 22:56:09,571.00,failed,15,US,571.00,571.00,2000.00
1034762769,Trapped Magic | A Dark Fantasy Short Film (Relaunch),Fantasy,Film & Video,GBP,2015-06-19,1100.00,2015-06-09 01:15:22,1140.00,successful,54,GB,1740.76,1805.57,1742.22
1034771295,Joe Trufant: New Album,Hip-Hop,Music,USD,2015-05-26,6000.00,2015-04-26 01:58:24,6055.00,successful,54,US,6055.00,6055.00,6000.00
1034773344,Bird's Eye Aerial Photography and Video,Experimental,Film & Video,USD,2014-09-11,5000.00,2014-08-12 17:34:21,60.00,failed,2,US,60.00,60.00,5000.00
1034776522,Coolest T-shirt/Sweatshirt  Created and Printed By Oleksiy,Ready-to-wear,Fashion,EUR,2016-02-02,1500.00,2016-01-01 01:47:38,25.00,failed,1,IT,27.32,28.00,1680.30
1034777435,Our Family Law Childhoods,Nonfiction,Publishing,USD,2015-08-21,5500.00,2015-07-22 21:35:53,115.00,failed,1,US,115.00,115.00,5500.00
103477745,"Tasseomancy's In a Glass, Darkly",Country & Folk,Music,USD,2011-03-12,3000.00,2011-02-10 22:49:20,3457.77,successful,77,US,3457.77,3457.77,3000.00
1034777512,Community Greenhouse,Vegan,Food,USD,2014-08-10,1500.00,2014-07-11 16:39:23,11.00,failed,3,US,11.00,11.00,1500.00
10347903,Help 'Love Light The Way' globally this Christmas!,Shorts,Film & Video,GBP,2012-11-30,1000.00,2012-11-17 01:14:30,25.00,failed,3,GB,39.62,40.04,1601.64
1034796811,NYT Ad Challenging John Roberts to File in His Own Court,Print,Journalism,USD,2015-02-02,60000.00,2015-01-03 00:41:25,225.00,failed,3,US,225.00,225.00,60000.00
1034798397,Roger McKenzie's Total Frenzy Comics #1,Anthologies,Comics,USD,2015-12-16,3000.00,2015-11-16 19:08:34,3400.00,successful,88,US,3400.00,3400.00,3000.00
1034806948,"Press Thurlow's Limited Edition 7"" Vinyl",Electronic Music,Music,USD,2011-10-08,2500.00,2011-09-08 06:51:55,1140.00,failed,32,US,1140.00,1140.00,2500.00
1034808157,"Noel Coward's 1932 ""Words And Music"" at Sadler's Wells",Theater,Theater,GBP,2013-07-03,5000.00,2013-06-03 09:28:00,460.00,failed,10,GB,698.91,688.65,7485.37
1034819609,Redefining Luxury Footwear,Footwear,Fashion,CAD,2016-07-17,30000.00,2016-05-27 23:42:35,6442.00,failed,34,CA,4523.05,4914.93,22888.53
1034827232,CONIGLIETTA DI PASQUA,Public Art,Art,EUR,2016-10-28,2000.00,2016-09-28 21:39:29,1.00,failed,1,IT,0.00,1.09,2184.41
1034833963,Chasing Bubbles - a Documentary,Documentary,Film & Video,USD,2014-07-11,45000.00,2014-06-11 16:42:17,50708.45,successful,585,US,50708.45,50708.45,45000.00
1034837753,Places,Film & Video,Film & Video,USD,2013-07-17,3500.00,2013-06-17 22:40:13,3560.00,successful,38,US,3560.00,3560.00,3500.00
1034842048,En omfattande bok om kostrelaterade sjukdomar,Publishing,Publishing,SEK,2016-12-19,38150.00,2016-11-25 11:24:44,2500.00,canceled,4,SE,269.26,270.73,4131.38
1034846704,Eulogy Tour Project,Art,Art,USD,2016-06-25,3500.00,2016-06-08 05:35:13,4623.00,successful,101,US,4623.00,4623.00,3500.00
1034847465,Support the Preservation & Evolution of the Project Lodge!,Art,Art,USD,2012-02-18,8000.00,2012-01-06 23:44:22,9007.02,successful,208,US,9007.02,9007.02,8000.00
1034851570,Persian Fire and Steel: Historical Firearms of Iran,Nonfiction,Publishing,EUR,2017-03-02,20000.00,2017-01-03 17:59:13,5405.00,failed,26,DE,463.08,5710.39,21130.03
1034854064,Piece for a Pound,Illustration,Art,GBP,2015-04-08,200.00,2015-03-09 16:14:41,162.00,failed,43,GB,243.62,236.38,291.83
1034854948,The Game Pad (New Generation Gaming Community Center),Live Games,Games,USD,2014-07-18,500000.00,2014-06-18 18:33:27,0.00,canceled,0,US,0.00,0.00,500000.00
1034856550,"The Making of the  Movie ""A Story of Faith""",Narrative Film,Film & Video,USD,2013-08-07,250000.00,2013-07-08 22:52:39,532.00,failed,4,US,532.00,532.00,250000.00
1034856723,Dreamnetics (The Novel),Fiction,Publishing,USD,2014-10-26,2168.00,2014-09-21 09:33:35,1151.00,failed,12,US,1151.00,1151.00,2168.00
1034859365,Haircare you can wear (Canceled),Fashion,Fashion,USD,2016-04-01,20000.00,2016-02-11 20:00:18,30.00,canceled,1,US,30.00,30.00,20000.00
1034862045,Visions of Fantastic Realms - Calendar Project,Illustration,Art,USD,2012-01-01,5000.00,2011-12-14 03:40:58,245.00,failed,10,US,245.00,245.00,5000.00
1034863374,Pea Green Coffee Cup: Vol 1 (200+ Collected Strips),Comics,Comics,USD,2012-12-12,2500.00,2012-11-07 16:28:25,2824.00,successful,58,US,2824.00,2824.00,2500.00
1034869032,Nikola Tesla vs Thomas Edison T-shirts (Canceled),Fashion,Fashion,USD,2013-10-06,3000.00,2013-09-06 00:28:40,431.00,canceled,11,US,431.00,431.00,3000.00
1034872985,The Tempers - Vol. 2 EP,Pop,Music,USD,2011-08-03,2000.00,2011-05-25 21:21:10,2110.00,successful,17,US,2110.00,2110.00,2000.00
1034873911,The Big Coffee Table Book Of Pretty Girls in Ugly Pictures,Photobooks,Photography,AUD,2015-01-24,20000.00,2014-12-10 17:23:44,413.00,failed,13,AU,340.33,321.23,15555.73
1034875351,"PROJECT: PRINT THE BOOK-  ""INVESTIGATING THE PSYCHE""",Nonfiction,Publishing,USD,2014-10-13,3500.00,2014-09-13 16:27:14,25.00,failed,1,US,25.00,25.00,3500.00
1034876008,The Doubleclicks' New Album: Love Problems,Music,Music,USD,2017-03-14,35000.00,2017-02-13 14:46:41,72406.76,successful,1870,US,30403.76,72406.76,35000.00
1034880966,Perfume Solids,DIY,Crafts,USD,2014-08-10,3000.00,2014-07-11 22:50:35,361.00,failed,24,US,361.00,361.00,3000.00
1034886526,Maine Takes New York - Send Our Musicians to CMJ,World Music,Music,USD,2010-10-20,1500.00,2010-09-24 15:18:12,1541.00,successful,47,US,1541.00,1541.00,1500.00
1034895638,Port Southern Leather Sandals,Footwear,Fashion,USD,2016-10-30,20000.00,2016-09-30 04:28:20,72.00,failed,3,US,0.00,72.00,20000.00
1034897284,"""Handmade"", the new album by Terry Matsuoka!",Indie Rock,Music,USD,2013-10-03,3500.00,2013-09-04 23:18:08,4007.00,successful,56,US,4007.00,4007.00,3500.00
1034902341,Cardistry-Con 2016,Performance Art,Art,USD,2016-05-02,20000.00,2016-04-02 16:50:05,43312.00,successful,593,US,43312.00,43312.00,20000.00
1034904766,Brian The Bold,Webseries,Film & Video,USD,2012-01-14,1000.00,2011-12-15 03:56:51,1105.00,successful,17,US,1105.00,1105.00,1000.00
1034910047,Bra Build,Fashion,Fashion,GBP,2016-09-30,50000.00,2016-08-31 05:00:53,328.00,canceled,19,GB,21.00,425.17,64812.17
1034911660,"The Neutron Drivers brand new EP, pressing/production costs!",Rock,Music,USD,2011-06-04,1000.00,2011-05-05 03:31:16,1036.00,successful,19,US,1036.00,1036.00,1000.00
1034914476,Pinellas Park,Experimental,Film & Video,USD,2015-05-13,500.00,2015-04-28 00:37:36,170.00,failed,4,US,170.00,170.00,500.00
1034915911,Cerro Strata,Art,Art,USD,2014-08-18,1000.00,2014-07-13 17:36:28,0.00,failed,0,US,0.00,0.00,1000.00
103492863,The Chronicles of Brixton,Interactive Design,Design,GBP,2014-09-16,500.00,2014-09-06 21:25:05,575.00,successful,17,GB,938.10,939.59,817.03
1034930082,The Boonville Space Program: ECLIPSE 2012 Mission,Space Exploration,Technology,USD,2012-04-16,3000.00,2012-03-09 00:57:08,4125.00,successful,65,US,4125.00,4125.00,3000.00
1034932859,Hrothgar's Hoard: The Paladin's Keep,Tabletop Games,Games,USD,2016-10-18,5000.00,2016-09-16 18:10:16,7703.00,successful,70,US,4798.00,7703.00,5000.00
1034950677,Primahood: Magenta,Graphic Novels,Comics,USD,2016-07-16,4200.00,2016-06-16 14:59:15,4646.00,successful,104,US,4080.00,4646.00,4200.00
1034958394,It's Just One Of Those Days,Fiction,Publishing,USD,2013-12-27,1100.00,2013-11-19 02:02:09,147.00,failed,7,US,147.00,147.00,1100.00
103495980,The Pockiteer - A Pocket Sling Belt,Fashion,Fashion,USD,2013-07-24,20000.00,2013-06-24 22:16:20,1917.00,failed,28,US,1917.00,1917.00,20000.00
1034968283,The Savvy Planner,Calendars,Publishing,CAD,2016-12-04,500.00,2016-11-04 15:24:22,46.00,failed,1,CA,0.00,34.91,379.45
1034969742,CotFG: New Media Art and Sound Summit 2012,Music,Music,USD,2012-06-01,8888.00,2012-04-23 19:41:22,8938.00,successful,134,US,8938.00,8938.00,8888.00
103498062,Beast,Drama,Film & Video,USD,2015-02-22,10000.00,2015-01-23 09:25:19,10128.00,successful,45,US,10128.00,10128.00,10000.00
1034989667,Underneath - Short Film,Shorts,Film & Video,USD,2017-04-27,7500.00,2017-03-30 03:14:12,7859.00,successful,45,US,0.00,7859.00,7500.00
1034995777,Caught Dreaming: The Play,Festivals,Theater,USD,2017-07-12,8500.00,2017-06-11 21:24:53,8601.00,successful,20,US,150.00,8601.00,8500.00
1035001718,Mama Calendar: 2015 Edition,Calendars,Publishing,USD,2014-12-08,300.00,2014-11-08 23:01:32,351.00,successful,14,US,351.00,351.00,300.00
1035007432,These Students Deserve This Kids' Dog Book,Children's Books,Publishing,USD,2014-05-08,4000.00,2014-04-08 14:50:05,4345.00,successful,24,US,4345.00,4345.00,4000.00
1035010775,NEW BRIAR ROSE ALBUM PRODUCED BY CHRIS TSANGARIDES,Metal,Music,USD,2014-06-15,20000.00,2014-05-01 10:34:16,220.00,failed,7,US,220.00,220.00,20000.00
1035015202,Hackers Versus Banksters (Relaunch),Video Games,Games,CAD,2016-04-27,300.00,2016-04-20 16:57:04,650.00,successful,16,CA,507.79,518.84,239.46
1035018498,E-Quad. Small Electric Powered Offroad Vehicle,Product Design,Design,NZD,2014-10-27,9000.00,2014-08-28 01:14:48,632.00,failed,7,NZ,527.09,493.33,7025.21
1035020256,Dock Desk by Flint Alley,Product Design,Design,USD,2017-01-08,3000.00,2016-12-19 21:29:35,389.00,canceled,1,US,0.00,389.00,3000.00
1035020508,Love. Life. No Sat Nav!,Immersive,Theater,GBP,2014-12-07,500.00,2014-11-07 12:26:56,535.00,successful,28,GB,853.89,840.47,785.48
103502200,Yak Wool Baselayers - From Tibet to the World,Fashion,Fashion,NZD,2016-12-13,50000.00,2016-11-13 20:53:34,78017.50,successful,411,NZ,4680.47,54687.72,35048.37
1035033973,L Wigs to the next level,Art,Art,USD,2013-07-27,10000.00,2013-06-21 02:09:26,52.00,failed,5,US,52.00,52.00,10000.00
1035035721,French American football really exists !,Webseries,Film & Video,EUR,2017-12-03,5500.00,2017-10-04 13:50:06,15.00,failed,1,FR,5.85,17.61,6458.13
103504035,Living With Lola,Comedy,Theater,USD,2017-03-14,1000.00,2017-01-13 05:42:39,56.00,failed,2,US,0.00,56.00,1000.00
1035046906,Pure Slo - Wakeboards & Wakesurfs Handmade in France,Product Design,Design,EUR,2015-06-26,15000.00,2015-05-27 22:38:41,18124.00,successful,131,FR,19846.15,20302.45,16802.96
1035053968,Barons in the Attic Needs You... YES YOU!!!!,Indie Rock,Music,USD,2011-07-20,2000.00,2011-06-05 15:20:16,2254.84,successful,49,US,2254.84,2254.84,2000.00
1035055384,X-Stand™: The Simplest Standing Desk for Laptops,Product Design,Design,USD,2016-09-08,5000.00,2016-08-11 06:28:50,6202.00,successful,68,US,375.00,6202.00,5000.00
1035061240,LISERSTILLE - THE DEATH LIGHT ALBUM,Rock,Music,DKK,2015-01-08,15000.00,2014-12-08 17:17:08,46655.00,successful,86,DK,7722.19,7408.38,2381.86
1035062988,Fund Our 48 Hour Film Project! (Canceled),Shorts,Film & Video,USD,2011-08-16,1000.00,2011-08-02 19:30:23,25.00,canceled,1,US,25.00,25.00,1000.00
1035063516,WINNERS a short film,Shorts,Film & Video,USD,2013-03-09,5000.00,2013-02-07 17:01:54,5256.11,successful,84,US,5256.11,5256.11,5000.00
1035068114,The Secret Life of Marionettes.,Shorts,Film & Video,GBP,2013-01-31,200.00,2013-01-01 19:46:08,225.00,successful,11,GB,363.53,356.26,316.68
1035068673,"Hogg Maulies pre-release their new album ""August Rain.""",Country & Folk,Music,USD,2012-08-05,7800.00,2012-07-09 05:38:24,8940.00,successful,68,US,8940.00,8940.00,7800.00
1035071905,BBQ in B&W,Photobooks,Photography,USD,2015-02-03,5000.00,2014-12-05 03:22:14,0.00,failed,0,US,0.00,0.00,5000.00
1035074261,Enjoy The Old Children's Home: Historic Preservation,Architecture,Design,USD,2016-09-05,1100000.00,2016-08-04 13:22:21,1.00,failed,1,US,0.00,1.00,1100000.00
1035075811,DELTA Game,Tabletop Games,Games,NZD,2017-05-15,120000.00,2017-04-10 14:44:35,853.00,failed,9,NZ,22.20,587.63,82667.40
1035104238,Orson Welles Weekend: Creative Genius From the Beginning,Theater,Theater,USD,2013-12-02,15180.00,2013-11-01 23:00:11,725.00,failed,20,US,725.00,725.00,15180.00
103510542,"High on Stress presents ""leaving mpls"" our 4th studio album!",Rock,Music,USD,2014-03-15,4000.00,2014-02-12 19:04:57,4621.00,successful,108,US,4621.00,4621.00,4000.00
1035107771,One-verse-theater,Printing,Crafts,SEK,2017-06-09,9000.00,2017-05-10 14:51:35,255.00,failed,2,SE,0.00,29.20,1030.42
1035110928,Little Red Radio Mid-West Tour,Music,Music,USD,2011-04-16,1800.00,2011-03-13 18:40:56,0.00,failed,0,US,0.00,0.00,1800.00
1035113152,"Create Luxury Sustainable Fashion - Womenswear, eco friendly",Fashion,Fashion,GBP,2016-07-04,850.00,2016-06-04 00:32:08,1.00,failed,1,GB,1.44,1.30,1103.84
1035118100,"An Inspirational Story of Faith, Hope & Happy Healing",Graphic Design,Design,USD,2017-01-02,10000.00,2016-12-23 17:35:10,760.00,failed,10,US,390.00,760.00,10000.00
1035119117,Obstacle Race Documentary (Canceled),Documentary,Film & Video,USD,2013-05-18,10000.00,2013-04-18 03:56:09,151.00,canceled,4,US,151.00,151.00,10000.00
1035140659,Bring the Seahawk Mask to Seattle,Art,Art,USD,2014-11-10,14575.00,2014-09-15 00:13:02,14653.44,successful,352,US,14653.44,14653.44,14575.00
1035141523,The mining heritage of Barnsley,Photography,Photography,GBP,2014-07-23,2500.00,2014-06-24 00:48:07,5.00,failed,1,GB,8.51,8.49,4247.01
1035146715,Big Sur T-Shirt - Castaway Co. (Canceled),Apparel,Fashion,USD,2015-06-19,1400.00,2015-05-20 01:32:52,0.00,canceled,0,US,0.00,0.00,1400.00
1035153670,The Last Days of Dixie Square,Art,Art,USD,2010-11-01,11160.00,2010-10-11 05:01:06,6981.00,failed,30,US,6981.00,6981.00,11160.00
1035160088,"GeoGuru - An awesome, interactive way to learn geography",Mobile Games,Games,EUR,2016-11-05,30000.00,2016-10-06 01:08:46,6.00,failed,2,IT,5.60,6.54,32712.17
1035169532,A World Apart,Drama,Film & Video,USD,2016-09-23,700.00,2016-09-06 17:38:09,902.00,successful,17,US,0.00,902.00,700.00
1035170406,'Rebel Rebel' UWTSD Fine Art Degree Show 2016,Art,Art,GBP,2016-04-26,500.00,2016-04-05 00:12:32,708.00,successful,29,GB,1007.41,1034.71,730.73
1035177726,The 720 Watch (Canceled),Technology,Technology,USD,2014-06-22,110000.00,2014-05-13 07:23:56,4496.00,canceled,92,US,4496.00,4496.00,110000.00
1035183933,Sarah Miles - New EP!,Pop,Music,USD,2014-06-05,10000.00,2014-05-06 18:39:00,10562.00,successful,173,US,10562.00,10562.00,10000.00
1035202496,The Revolutionary Pet Bowl - Introducing...Just Fed Bowl,Product Design,Design,USD,2016-08-12,25000.00,2016-06-28 15:10:49,4300.00,failed,19,US,340.00,4300.00,25000.00
1035209834,Pigs Can Fly (a picture book series),Children's Books,Publishing,USD,2011-02-23,8000.00,2011-01-24 22:46:25,92.00,failed,4,US,92.00,92.00,8000.00
1035212895,Deadly Delia's Dozen: The Movie Trailer!,Film & Video,Film & Video,USD,2012-12-20,2000.00,2012-11-20 19:17:30,25.00,failed,1,US,25.00,25.00,2000.00
1035220785,Choose Your 90's Adventure,Immersive,Theater,USD,2015-07-09,3000.00,2015-06-09 02:49:19,3176.00,successful,47,US,3176.00,3176.00,3000.00
1035228894,Wolf at the Door - American Castles Release,Indie Rock,Music,USD,2011-11-01,1750.00,2011-09-17 17:16:22,1257.00,failed,28,US,1257.00,1257.00,1750.00
1035229317,Dawn Luxe...Comes the Dawn,Electronic Music,Music,USD,2013-05-31,7600.00,2013-04-09 01:33:38,19.00,failed,1,US,19.00,19.00,7600.00
1035233227,Modular Art,Art,Art,CAD,2017-03-01,5000.00,2017-02-09 04:39:12,20.00,failed,1,CA,15.26,14.92,3730.23
1035237171,Grand Rapids: Capturing a Journey Through Time,Places,Photography,USD,2014-08-17,650.00,2014-08-02 21:25:47,850.00,successful,11,US,850.00,850.00,650.00
1035247111,"SONDI: Stylish, customisable and connected Alarm Clock",Product Design,Design,GBP,2014-01-10,200000.00,2013-12-11 12:12:12,6257.00,failed,67,GB,10294.12,10267.31,328186.28
1035248459,High Performance Django Videos,Web,Technology,USD,2015-11-05,8000.00,2015-10-06 18:30:11,6726.00,failed,55,US,6726.00,6726.00,8000.00
1035260698,Native American Dance,Performances,Dance,USD,2016-07-29,1000.00,2016-06-29 19:04:03,53.00,failed,6,US,10.00,53.00,1000.00
1035266809,Rock Bottom,Documentary,Film & Video,CAD,2014-12-31,325000.00,2014-11-11 23:20:52,10.00,failed,1,CA,8.83,8.56,278205.79
1035268419,"Is Your Art Killing You?   Paint: Make It Fun, Make It Safe",Documentary,Film & Video,USD,2013-05-23,7300.00,2013-04-23 19:19:05,2459.44,failed,24,US,2459.44,2459.44,7300.00
1035278536,YouLoox - Awesome Holographic Computer (Suspended),Hardware,Technology,CAD,2016-05-27,3000000.00,2016-03-28 04:00:19,1301.00,suspended,9,CA,980.82,997.93,2301142.90
1035279760,"TheFamilyHarp Records Debut Album, ""My Anchor Holds""",Rock,Music,USD,2014-07-07,10000.00,2014-05-23 13:12:32,430.00,failed,11,US,430.00,430.00,10000.00
1035279774,Jerry: An Affordable Personal Robot,Robots,Technology,USD,2016-06-18,20000.00,2016-05-14 22:50:36,3290.00,failed,15,US,3290.00,3290.00,20000.00
1035289569,"Teddi's ""Rejuvenate with Joy"" Book!",Publishing,Publishing,CAD,2015-06-02,500.00,2015-05-03 21:03:30,609.00,successful,10,CA,501.22,487.20,400.00
1035290883,"Project Beyond: ""Space Jam 2.0""",Film & Video,Film & Video,USD,2013-10-29,500.00,2013-10-04 03:45:36,500.49,successful,20,US,500.49,500.49,500.00
1035296074,An Aquaponic System For The Future (Canceled),Farms,Food,GBP,2015-02-17,100000.00,2015-02-04 23:08:22,100.00,canceled,1,GB,150.32,153.76,153756.27
1035309452,A Faith Worth Fighting For,Shorts,Film & Video,USD,2011-02-18,1000.00,2011-01-04 05:59:53,0.00,failed,0,US,0.00,0.00,1000.00
1035313081,Rise of Metropolis - Fanfilm,Shorts,Film & Video,USD,2012-04-03,12872.00,2012-02-27 15:56:06,120.00,failed,6,US,120.00,120.00,12872.00
1035319838,Electric Children Orchestra Project,Music,Music,USD,2012-12-19,1900.00,2012-11-28 03:42:54,2077.00,successful,40,US,2077.00,2077.00,1900.00
103532165,Presentación de Zimbabwe México en el Cervantino,World Music,Music,MXN,2017-10-05,8000.00,2017-09-18 19:10:30,600.00,failed,1,MX,0.00,32.44,432.50
10353282,Exodus: Edge of Extinction. Forge your space empire.,Tabletop Games,Games,USD,2015-02-05,28000.00,2015-01-15 17:09:30,94586.00,successful,1077,US,94586.00,94586.00,28000.00
1035330015,Matano: Fair Trade Sports Apparel for the Everyday Athlete,Apparel,Fashion,USD,2016-07-06,20000.00,2016-05-31 15:01:49,6717.00,failed,82,US,6717.00,6717.00,20000.00
1035334296,Then & Now + After All (Two Poetry Books),Poetry,Publishing,USD,2012-07-19,200.00,2012-06-19 01:52:59,0.00,failed,0,US,0.00,0.00,200.00
1035338176,YOUR Cards: Pick-a-card Motivation Game,Games,Games,USD,2015-04-11,10000.00,2015-03-12 01:07:42,0.00,failed,0,US,0.00,0.00,10000.00
1035350139,Support A Parent,Web,Technology,USD,2016-02-04,200000.00,2016-01-05 22:11:26,75.00,failed,2,US,75.00,75.00,200000.00
1035350926,Join The Choir To Create A New Studio Album & Live Album,Music,Music,USD,2013-11-01,25000.00,2013-10-01 07:04:43,54268.50,successful,791,US,54268.50,54268.50,25000.00
1035361775,Tabby: a modern flat pack coffee table,Product Design,Design,USD,2014-10-16,23000.00,2014-09-16 15:55:42,872.00,failed,18,US,872.00,872.00,23000.00
1035368411,Jessica takes stage as the Spicy & Brassy Bette Davis,Theater,Theater,USD,2011-08-22,2000.00,2011-07-13 02:13:57,2240.00,successful,42,US,2240.00,2240.00,2000.00
1035368809,Splendid Letterpress Cards for the Thoroughly Modern,Publishing,Publishing,GBP,2013-03-09,1500.00,2013-02-07 13:45:31,1145.00,failed,33,GB,1792.95,1734.19,2271.87
1035375822,The steampunk graphic novel- Uncharted Air,Graphic Novels,Comics,USD,2014-06-04,30000.00,2014-05-05 22:35:11,1241.00,failed,26,US,1241.00,1241.00,30000.00
1035376986,Becoming California: A Public Television Documentary,Documentary,Film & Video,USD,2014-06-14,30000.00,2014-05-15 05:03:54,4580.00,failed,27,US,4580.00,4580.00,30000.00
1035379360,Tree Top Hideaway Hotel Treehouse In Stunning Woodland,Architecture,Design,GBP,2017-10-16,10000.00,2017-09-21 13:14:17,262.00,failed,4,GB,337.96,345.48,13186.35
1035390647,ONE | Laptop and Camera Bag System,Product Design,Design,USD,2012-01-08,10000.00,2011-11-19 02:13:57,29078.00,successful,298,US,29078.00,29078.00,10000.00
1035393109,In a Room on Broad St (Capezio A.C.E Awards),Dance,Dance,USD,2013-07-15,5000.00,2013-06-15 01:06:58,5150.00,successful,22,US,5150.00,5150.00,5000.00
1035395381,"Ogre Mage - ""Lady of the Land"" music video",Film & Video,Film & Video,USD,2011-08-18,1000.00,2011-07-19 06:48:06,35.00,failed,2,US,35.00,35.00,1000.00
1035400992,THE TREES -  A Film Exploring The Evil of Domestic Violence,Narrative Film,Film & Video,USD,2014-10-17,50000.00,2014-09-17 20:30:24,65212.00,successful,160,US,65212.00,65212.00,50000.00
103540565,The Cord Stash – Portable Cable Management System,Product Design,Design,USD,2013-06-23,2500.00,2013-05-24 20:03:00,2777.51,successful,78,US,2777.51,2777.51,2500.00
103540570,Brim Swap KAPS,Apparel,Fashion,USD,2017-06-16,50000.00,2017-05-02 06:30:01,0.00,failed,0,US,0.00,0.00,50000.00
1035407463,Tarnished (The Back Cover),Fiction,Publishing,USD,2013-06-02,300.00,2013-05-08 20:16:46,470.00,successful,19,US,470.00,470.00,300.00
1035410477,"1, 2, 3 You Please",Shorts,Film & Video,USD,2016-01-16,25000.00,2015-12-15 15:36:55,27677.00,successful,196,US,27677.00,27677.00,25000.00
1035412662,Reveries,Classical Music,Music,CAD,2015-11-30,20000.00,2015-10-21 17:01:53,28645.00,successful,146,CA,21995.62,21477.84,14995.88
1035419437,LA VINTAGE FARMHOUSE PICTORIAL JOURNAL &  BRAND  STORY,Photobooks,Photography,USD,2015-03-22,10000.00,2015-01-21 18:28:09,0.00,failed,0,US,0.00,0.00,10000.00
1035427255,TMZ Hollywood Tour ~ Video,Shorts,Film & Video,USD,2014-08-18,40000.00,2014-07-16 21:40:54,1.75,failed,1,US,1.75,1.75,40000.00
1035429252,What Happened to My Child? A Mother's Courageous Journey,Nonfiction,Publishing,USD,2016-09-14,8500.00,2016-08-15 21:24:27,8727.00,successful,96,US,200.00,8727.00,8500.00
1035446162,BattleChess,Games,Games,USD,2017-12-12,10000.00,2017-11-12 01:29:45,175.00,canceled,16,US,168.00,175.00,10000.00
1035446414,The Urbano's Circus Goodwill Tour,Theater,Theater,USD,2010-07-31,2500.00,2010-06-30 03:13:25,325.00,failed,7,US,325.00,325.00,2500.00
1035446472,Polaris Slingshot working man's review,Video,Journalism,USD,2014-12-12,31500.00,2014-10-28 22:14:29,20.00,failed,1,US,20.00,20.00,31500.00
1035452459,ONEday - Personalized jewelry from Amsterdam - Commissions,Jewelry,Fashion,EUR,2018-01-10,7800.00,2017-11-28 18:04:37,0.00,live,0,NL,0.00,0.00,9466.82
1035458993,LED by garageCube,Hardware,Technology,CHF,2017-10-06,15000.00,2017-09-06 17:14:01,176125.00,successful,157,CH,61449.74,179717.55,15305.97
1035461173,Focus Forward.,Photography,Photography,USD,2013-02-01,25000.00,2013-01-16 21:59:07,0.00,failed,0,US,0.00,0.00,25000.00
1035463024,Erin Atlantis Book One,Fiction,Publishing,USD,2011-02-03,12000.00,2011-01-01 18:24:43,120.00,failed,4,US,120.00,120.00,12000.00
1035478870,Meet The World's First Electric Walking Bike (Canceled),Product Design,Design,EUR,2016-04-13,250000.00,2016-03-14 21:31:38,2030.00,canceled,3,NL,2263.53,2290.65,282100.18
1035478906,"Snapz role play costumes, comics and toys.",Product Design,Design,USD,2015-05-06,60000.00,2015-03-27 04:31:13,9220.00,failed,78,US,9220.00,9220.00,60000.00
1035486699,Personalized Songs Made for Every Occasion,Music,Music,USD,2017-09-20,2500.00,2017-08-21 21:57:59,100.00,failed,1,US,0.00,100.00,2500.00
1035493986,"""Harlem Hellfighter, An American In Paris""",Film & Video,Film & Video,USD,2011-10-18,5000.00,2011-08-19 07:32:51,385.00,failed,12,US,385.00,385.00,5000.00
1035501670,The Confident Bra - The Bra that boost your Confidence,Apparel,Fashion,USD,2015-12-31,4000.00,2015-12-01 18:59:43,551.00,failed,9,US,551.00,551.00,4000.00
1035501979,Mark of Satan,Shorts,Film & Video,USD,2013-12-05,7000.00,2013-11-05 03:02:31,8450.00,successful,43,US,8450.00,8450.00,7000.00
1035507556,Zombie Fest 2016,Public Art,Art,USD,2016-10-14,500.00,2016-09-13 22:36:56,580.00,successful,22,US,80.00,580.00,500.00
1035521468,beerlab - Open Source Misadventures in Microbrewing,Food,Food,GBP,2012-12-02,23000.00,2012-10-31 16:04:21,397.00,failed,20,GB,635.81,635.57,36821.21
103552267,GLACÉ women shoes: 3 in 1 stiletto heel heights.,Footwear,Fashion,EUR,2016-08-29,30000.00,2016-07-15 07:20:02,7650.00,canceled,59,FR,2111.58,8562.60,33578.83
1035529366,The Beast,Public Art,Art,USD,2014-04-12,5000.00,2014-03-16 20:59:27,5020.00,successful,91,US,5020.00,5020.00,5000.00
1035537900,MADEINLOVE is a new french graphic condoms brand.,Product Design,Design,EUR,2016-07-31,50000.00,2016-06-30 20:46:30,3422.00,failed,81,FR,873.81,3817.58,55779.91
1035541596,Artist's Dream,Painting,Art,USD,2012-08-23,30000.00,2012-07-09 23:51:20,35.00,failed,2,US,35.00,35.00,30000.00
1035551736,Precious Souls,Design,Design,USD,2014-07-16,5000.00,2014-07-09 01:04:54,10.00,failed,1,US,10.00,10.00,5000.00
